expel_turks_title;Expel the Turks;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
five_year_plan_desc;The Five-year plan was a list of economic goals, created by Communist Party General Secretary Joseph Stalin, based on his policy of Socialism in One Country. The plan was implemented in 1928 and took effect until 1932. The Soviet Union entered a series of five-year plans which began in 1928 under the rule of Joseph Stalin. Stalin launched what would later be referred to as a "revolution from above" to improve the Soviet Union’s domestic policy. The policies were centered around rapid industrialization and the collectivization of agriculture. Stalin desired to remove and replace any policies created under the New Economic Policy. The plan, overall, was to transition the Soviet Union from a weak, poorly controlled, agriculture state, into an industrial powerhouse. While the vision was grand, its planning was ineffective and unrealistic given the short amount of time given to meet the desired goals.;;;;;;;x
accept_armenians_title;Accept the Armenians;;;;;;;x
accept_armenians_desc;Armenians are a significant minority of Pontus and they have many similarities with our culture, especially in religious tradition. We need to treat them differently from other minorities.;;;;;;;x
jointheimf_title;Join the International Monetary Fund;;;;;;;x
jointheimf_desc;The International Monetary Fund (IMF), also known as the Fund, is an international organization headquartered in Washington, D.C., consisting of 189 countries working to foster global monetary cooperation, secure financial stability, facilitate international trade, promote high employment and sustainable economic growth, and reduce poverty around the world while periodically depending on World Bank for its resources. Formed in 1944 at the Bretton Woods Conference primarily by the ideas of Harry Dexter White and John Maynard Keynes, it came into formal existence in 1945 with 29 member countries and the goal of reconstructing the international payment system. It now plays a central role in the management of balance of payments difficulties and international financial crises. Countries contribute funds to a pool through a quota system from which countries experiencing balance of payments problems can borrow money.;;;;;;;x
leavetheimf_title;Leave the International Monetary Fund;;;;;;;x
leavetheimf_desc;The International Monetary Fund (IMF), also known as the Fund, is an international organization headquartered in Washington, D.C., consisting of 189 countries working to foster global monetary cooperation, secure financial stability, facilitate international trade, promote high employment and sustainable economic growth, and reduce poverty around the world while periodically depending on World Bank for its resources. Formed in 1944 at the Bretton Woods Conference primarily by the ideas of Harry Dexter White and John Maynard Keynes, it came into formal existence in 1945 with 29 member countries and the goal of reconstructing the international payment system. It now plays a central role in the management of balance of payments difficulties and international financial crises. Countries contribute funds to a pool through a quota system from which countries experiencing balance of payments problems can borrow money.;;;;;;;x
imf_loan_title;Request a Foreign Loan from The International Monetary Fund;;;;;;;x
imf_loan_desc;A member country may request IMF financial assistance if it has an actual or potential balance of payments need—that is, if it lacks or potentially lacks sufficient financing on affordable terms to meet its net international payments (e.g., imports, external debt redemptions) while maintaining adequate reserve buffers going forward. IMF resources provide a cushion that eases the adjustment policies and reforms that a country must make to correct its balance of payments problem and help restore conditions for strong economic growth.;;;;;;;x
jointheida_title;Join the International Development Association;;;;;;;;x
jointheida_desc;The International Development Association (IDA) is an international financial institution which offers concessional loans and grants to the world's poorest developing countries. The IDA is a member of the World Bank Group and is headquartered in Washington, D.C., United States. It was established in 1960 to complement the existing International Bank for Reconstruction and Development by lending to developing countries which suffer from the lowest gross national income, from troubled creditworthiness, or from the lowest per capita income. Together, the International Development Association and International Bank for Reconstruction and Development are collectively generally known as the World Bank, as they follow the same executive leadership and operate with the same staff.;;;;;;;;x
leavetheida_title;Leave the International Development Association;;;;;;;;x
leavetheida_desc;The International Development Association (IDA) is an international financial institution which offers concessional loans and grants to the world's poorest developing countries. The IDA is a member of the World Bank Group and is headquartered in Washington, D.C., United States. It was established in 1960 to complement the existing International Bank for Reconstruction and Development by lending to developing countries which suffer from the lowest gross national income, from troubled creditworthiness, or from the lowest per capita income. Together, the International Development Association and International Bank for Reconstruction and Development are collectively generally known as the World Bank, as they follow the same executive leadership and operate with the same staff.;;;;;;;;x
ida_loan_title;Request an International Development Association Loan;;;;;;;;x
ida_loan_desc;The IDA lends to countries with the aim to finance projects that will develop infrastructure and improve education, healthcare, access to clean water and sanitation facilities, and environmental responsibility. It is considered to be the soft lending window of the World Bank, while the IBRD is considered to be the hard lending window. The association offers grants and loans with maturities ranging from 25 to 40 years, grace periods of 5 to 10 years, and interest rates of 2.8% or 1.25% depending on whether the borrower is a blend country and to which degree it is eligible. Regular IDA-eligible borrowers may take advantage of no-interest loans.;;;;;;;;x
chi_civilized_title;Westernisation of China;;;;;;;;x
chi_civilized_desc;Westernisation is a process whereby societies come under or adopt Western culture in areas such as industry, technology, politics, economics, lifestyle, law, norms, mores, customs, traditions, values, mentality, perceptions, diet, clothing, language, alphabet, religion, and philosophy. During colonialism it often involved spread of Christianity.;;;;;;;;x
create_space_agency_title;Set up a National Space Agency;;;;;;;;x;;;;;;;;;;;;;
create_space_agency_desc;Setting up a National Space Agency is a necessary requirement for the starting of space programs as it gives the required infrastructure and skills to successfully launch space programs.;;;;;;;;x;;;;;;;;;;;;;
create_rocket_title;Develop a working Space Rocket;;;;;;;;x;;;;;;;;;;;;;
create_rocket_desc;In spaceflight, a launch vehicle or carrier rocket is a rocket used to carry a payload from Earth's surface into outer space. A launch system includes the launch vehicle, the launch pad, and other infrastructure. Although a carrier rocket's payload is often an artificial satellite placed into orbit, some spaceflights, such as sounding rockets, are sub-orbital, while others enable spacecraft to escape Earth orbit entirely. Earth orbital launch vehicles typically have at least two stages, and sometimes as many as four or more.;;;;;;;;x;;;;;;;;;;;;;
create_satellite_title;Develop a working Space Satellite;;;;;;;;x;;;;;;;;;;;;;
create_satellite_desc;In the context of spaceflight, a satellite is an artificial object which has been intentionally placed into orbit. Such objects are sometimes called artificial satellites to distinguish them from natural satellites such as Earth's Moon. Approximately 500 operational satellites are in low-Earth orbit, 50 are in medium-Earth orbit (at 20,000 km), and the rest are in geostationary orbit (at 36,000 km). A few large satellites have been launched in parts and assembled in orbit. Over a dozen space probes have been placed into orbit around other bodies and become artificial satellites to the Moon, Mercury, Venus, Mars, Jupiter, Saturn, a few asteroids, and the Sun. Satellites are used for many purposes. Common types include military and civilian Earth observation satellites, communications satellites, navigation satellites, weather satellites, and space telescopes. Space stations and human spacecraft in orbit are also satellites. Satellite orbits vary greatly, depending on the purpose of the satellite, and are classified in a number of ways. Well-known (overlapping) classes include low Earth orbit, polar orbit, and geostationary orbit. Satellites are propelled by rockets to their orbits. Usually the launch vehicle itself is a rocket lifting off from a launch pad on land. Some satellites are launched at sea (from a submarine or a mobile maritime platform) or aboard a plane (see air launch to orbit). Satellites are usually semi-independent computer-controlled systems. Satellite subsystems attend many tasks, such as power generation, thermal control, telemetry, attitude control and orbit control.;;;;;;;;x;;;;;;;;;;;;;
create_space_man_title;Start a send a man into space program;;;;;;;;x;;;;;;;;;;;;;
create_space_man_desc;Human spaceflight (also referred to as manned spaceflight) is space travel with a crew or passengers aboard the spacecraft. Spacecraft carrying people may be operated directly, by human crew, or it may be either remotely operated from ground stations on Earth or be autonomous, able to carry out a specific mission with no human involvement.;;;;;;;;x;;;;;;;;;;;;;
create_space_station_title;Create a working space station;;;;;;;;x;;;;;;;;;;;;;
create_space_station_desc;A space station, also known as an orbital station or an orbital space station, is a spacecraft capable of supporting crewmembers, which is designed to remain in space (most commonly as an artificial satellite in low Earth orbit) for an extended period of time and for other spacecraft to dock. A space station is distinguished from other spacecraft used for human spaceflight by lack of major propulsion or landing systems. Instead, other vehicles transport people and cargo to and from the station.;;;;;;;;x;;;;;;;;;;;;;
create_space_probe_title;Set up a space exploration program using space probes;;;;;;;;x;;;;;;;;;;;;;
create_space_probe_desc;A robotic spacecraft is an uncrewed spacecraft, usually under telerobotic control. A robotic spacecraft designed to make scientific research measurements is often called a space probe. Many space missions are more suited to telerobotic rather than crewed operation, due to lower cost and lower risk factors. In addition, some planetary destinations such as Venus or the vicinity of Jupiter are too hostile for human survival, given current technology. Outer planets such as Saturn, Uranus, and Neptune are too distant to reach with current crewed spaceflight technology, so telerobotic probes are the only way to explore them.;;;;;;;;x;;;;;;;;;;;;;
create_moon_mission_title;Set up a Manned Mission to the Moon;;;;;;;;x;;;;;;;;;;;;;
create_moon_mission_desc;A total of twelve men have landed on the Moon. This was accomplished with two US pilot-astronauts flying a Lunar Module on each of six NASA missions across a 41-month period starting on 20 July 1969 UTC, with Neil Armstrong and Buzz Aldrin on Apollo 11, and ending on 14 December 1972 UTC with Gene Cernan and Jack Schmitt on Apollo 17. Cernan was the last to step off the lunar surface. All Apollo lunar missions had a third crew member who remained on board the Command Module. The last three missions had a rover for increased mobility.;;;;;;;;x;;;;;;;;;;;;;
space_fundings_title;Government Funding of Space Mission Policy;;;;;;;;x;;;;;;;;;;;;;
space_fundings_desc;In the early decades of the Space Age, the government space agencies of the Soviet Union and United States pioneered space technology in collaboration with affiliated design bureaus in the USSR and private companies in the US, entirely funding both the development of new spaceflight technologies and the operational costs of spaceflight. The European Space Agency was formed in 1975, largely following the same model of space technology development. Later on, large defense contractors began to develop and operate space launch systems, derived from government rockets. Private spaceflight in Earth orbit includes communications satellites, satellite television, satellite radio, astronaut transport and sub-orbital and orbital space tourism.;;;;;;;;x;;;;;;;;;;;;;
space_rocket_attempt_public_title;Attempt a Rocket Launch;;;;;;;;x;;;;;;;;;;;;;
space_rocket_attempt_public_desc;Our scientists and engineers have created a prototype rocket. We need to launch it to ensure that it works.;;;;;;;;x;;;;;;;;;;;;;
space_satellite_attempt_public_title;Attempt to send a satellite into space;;;;;;;;x;;;;;;;;;;;;;
space_satellite_attempt_public_desc;Our scientists and engineers have created a prototype satellite. We need to launch it to ensure that it works.;;;;;;;;x;;;;;;;;;;;;;
space_probe_attempt_public_title;Attempt to send a probe into space;;;;;;;;x;;;;;;;;;;;;;
space_probe_attempt_public_desc;Our scientists and engineers have created a prototype space exploration probe. We need to launch it to ensure that it works.;;;;;;;;x;;;;;;;;;;;;;
space_man_attempt_public_title;Attempt to send an Astronaut into space;;;;;;;;x;;;;;;;;;;;;;
space_man_attempt_public_desc;Our scientists and engineers have trained astronauts to be sent into space. We need to launch a rocket with the astronauts to send our men into space.;;;;;;;;x;;;;;;;;;;;;;
space_station_attempt_public_title;Attempt to establish a Space Station in space;;;;;;;;x;;;;;;;;;;;;;
space_station_attempt_public_desc;Our scientists and engineers have created a prototype Space Station to be sent into space. We need to launch a rocket with the Space Station to establish in orbit.;;;;;;;;x;;;;;;;;;;;;;
moon_mission_attempt_public_title;Attempt to send a man to the Moon;;;;;;;;x;;;;;;;;;;;;;
moon_mission_attempt_public_desc;Our Space Agency has formulated and set up a mission that can bring our astronaauts to the moon. All we need to do is to grant them a launch to send the astronauts on their way to the moon.;;;;;;;;x;;;;;;;;;;;;;
referendum_title;Referendum on the Government;;;;;;;;x;;;;;;;;;;;;;
referendum_desc;A referendum is a direct vote in which an entire electorate is invited to vote on a particular proposal. This may result in the adoption of a new law or new government type.;;;;;;;;x;;;;;;;;;;;;;
request_military_aid_title;Request for Military Aid;;;;;;;;x;;;;;;;;;;;;;
request_military_aid_desc;We are at war, but we do not have a great power on our side! For whatever audacious reason, the great power we have alligned ourselves to has not commited themselves to our cause. We must find some form of support from them with much haste, or our prospects in this war may be slim. Even if we choose to ask for some kind of military assistance, it will take some time before they arrive, we must hold our own until then.;;;;;;;;x;;;;;;;;;;;;;
ayasofya_muzesi_title;Ayasofya Muzesi;;;;;;;;x;;;;;;;;;;;;;
ayasofya_muzesi_desc;In 1935, the first Turkish President and founder of the Republic of Turkey, Mustafa Kemal Ataturk, transformed the building into a museum. The carpets were removed and marble floor decorations such as the Omphalion appeared for the first time in centuries, while the white plaster covering many of the mosaics was removed. Nevertheless, the condition of the structure deteriorated, and the World Monuments Fund placed Hagia Sophia on 1996 World Monuments Watch, and again in 1998.;;;;;;;;x;;;;;;;;;;;;;
restore_hagia_sophia_title;Restore Hagia Sophia;;;;;;;;x;;;;;;;;;;;;;
restore_hagia_sophia_desc;Hagia Sophia is the Greek Orthodox Christian patriarchal cathedral. Built in AD 360 at the beginning of the Middle Ages, it was famous in particular for its massive dome. It was the world's largest building and an engineering marvel of its time. It is considered the epitome of Byzantine architecture and is said to have "changed the history of architecture".;;;;;;;;x;;;;;;;;;;;;;
join_soviet_union_title;Join Soviet Union;;;;;;;;x;;;;;;;;;;;;;
join_soviet_union_desc;Our future is connected with USSR. It's necessary to continue as part of Soviet Union.;;;;;;;;x;;;;;;;;;;;;;
hitlerjugend_title;Hitlerjugend;;;;;;;;x;;;;;;;;;;;;;
hitlerjugend_desc;The young people of the country must nurture the ideals of their homeland and nation so that they are ready to face any enemy.;;;;;;;;x;;;;;;;;;;;;;
opera_nazionale_balilla_title;Opera Nazionale Balilla;;;;;;;;x;;;;;;;;;;;;;
opera_nazionale_balilla_desc;The young people of the country must nurture the ideals of their homeland and nation so that they are ready to face any enemy.;;;;;;;;x;;;;;;;;;;;;;
leventeszervezetek_title;Leventeszervezetek;;;;;;;;x;;;;;;;;;;;;;
leventeszervezetek_desc;The young people of the country must nurture the ideals of their homeland and nation so that they are ready to face any enemy.;;;;;;;;x;;;;;;;;;;;;;
great_japan_youth_title;Great Japan Youth Party;;;;;;;;x;;;;;;;;;;;;;
great_japan_youth_desc;The young people of the country must nurture the ideals of their homeland and nation so that they are ready to face any enemy.;;;;;;;;x;;;;;;;;;;;;;
frente_de_juventudes_title;Frente De Juventudes;;;;;;;;x;;;;;;;;;;;;;
frente_de_juventudes_desc;The young people of the country must nurture the ideals of their homeland and nation so that they are ready to face any enemy.;;;;;;;;x;;;;;;;;;;;;;
nationale_jeugdstorm_title;Nationale Jeugdstorm;;;;;;;;x;;;;;;;;;;;;;
nationale_jeugdstorm_desc;The young people of the country must nurture the ideals of their homeland and nation so that they are ready to face any enemy.;;;;;;;;x;;;;;;;;;;;;;
national_youth_organisation_title;National Youth Organisation;;;;;;;;x;;;;;;;;;;;;;
national_youth_organisation_desc;The young people of the country must nurture the ideals of their homeland and nation so that they are ready to face any enemy.;;;;;;;;x;;;;;;;;;;;;;
establish_death_camp_title;Set up Concentration Camps;;;;;;;;x;;;;;;;;;;;;;
establish_death_camp_desc;A labour Concentration Camp or work camp is a simplified detention facility where inmates are forced to engage in penal labor as a form of punishment under the criminal code. Labor camps have many common aspects with slavery and with prisons (especially prison farms). Conditions at labor camps vary widely depending on the operators. In the 20th century, a new category of labor camps developed for the imprisonment of virtual millions of people who were not criminals per se, but political opponents (real or imagined) and various so-called undesirables under the totalitarian, both communist and fascist regimes. Some of those camps were dubbed "reeducation facilities" for political coercion, but most others served as backbone of industry and agriculture for the benefit of the state especially in times of war.;;;;;;;;x;;;;;;;;;;;;;
abolish_death_camp_title;Abolition of concentration camps;;;;;;;;x;;;;;;;;;;;;;
abolish_death_camp_desc;These inhumane methods of killing people have no place in our country.;;;;;;;;x;;;;;;;;;;;;;
amele_taburlari_title;Amele Taburlari;;;;;;;;x;;;;;;;;;;;;;
amele_taburlari_desc;Amele Taburlari was a form of unfree labour in the late Ottoman Empire. The term is associated with disarmament and murder of Ottoman Armenian soldiers during World War I, of Ottoman Greeks during the 1913-1919 persecution of Greeks in the Ottoman Empire and also during the Turkish War of Independence.;;;;;;;;x;;;;;;;;;;;;;
claim_pontus_title;Claim Pontus;;;;;;;;x;;;;;;;;;;;;;
claim_pontus_desc;The region of Pontus has been settled by Greeks since antiquity, but the Pontic Greeks have been under Ottoman supression since the 17th Century, it is time to reunite the Pontic Greeks under a single flag.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
